datetime,energy(kWh/hh),scheduling,hour,apparentTemperature,humidity,windSpeed 
2014-01-21 05:00:00,0.1005,0,5,2.64,0.97,0.63
2014-01-21 06:00:00,0.10500000000000001,0,6,2.74,0.96,0.39
2014-01-21 07:00:00,0.10450000000000001,0,7,2.69,0.97,1.21
2014-01-21 08:00:00,0.10350000000000001,0,8,2.67,0.97,1.2
2014-01-21 09:00:00,0.1,0,9,3.11,0.96,1.04
2014-01-21 10:00:00,0.1175,0,10,3.34,0.97,1.28
2014-01-21 11:00:00,0.201,0,11,2.39,0.96,1.81
2014-01-21 12:00:00,0.363,0,12,4.04,0.86,1.97
2014-01-21 13:00:00,0.152,0,13,6.26,0.73,2.24
2014-01-21 14:00:00,0.336,0,14,5.2,0.76,3.26
2014-01-21 15:00:00,0.1285,0,15,4.97,0.77,3.61
2014-01-21 16:00:00,0.11599999999999999,0,16,3.63,0.82,3.67
2014-01-21 17:00:00,0.214,0,17,3.74,0.8,3.4
2014-01-21 18:00:00,0.345,0,18,2.92,0.83,3.81
2014-01-21 19:00:00,0.5935,0,19,2.42,0.84,4.72
2014-01-21 20:00:00,0.4555,0,20,2.59,0.83,4.67
2014-01-21 21:00:00,1.524,0,21,2.93,0.81,4.84
2014-01-21 22:00:00,1.091,0,22,2.69,0.82,5.4
2014-01-21 23:00:00,0.485,0,23,2.61,0.83,5.03
2014-01-22 00:00:00,0.5015000000000001,0,0,3.08,0.82,4.9
2014-01-22 01:00:00,0.469,0,1,3.2,0.85,4.6
2014-01-22 02:00:00,0.2395,0,2,3.27,0.88,4.37
2014-01-22 03:00:00,0.10600000000000001,0,3,3.51,0.88,4.08
2014-01-22 04:00:00,0.10350000000000001,0,4,3.31,0.91,4.56
2014-01-22 05:00:00,0.1055,0,5,3.34,0.93,3.8
2014-01-22 06:00:00,0.10550000000000001,0,6,4.02,0.93,3.52
2014-01-22 07:00:00,0.10500000000000001,0,7,4.33,0.96,3.04
2014-01-22 08:00:00,0.104,0,8,5.57,0.94,2.11
2014-01-22 09:00:00,0.1315,0,9,6.13,0.94,2.18
2014-01-22 10:00:00,0.36900000000000005,0,10,6.28,0.91,2.7
2014-01-22 11:00:00,0.98949995,0,11,6.43,0.9,2.75
2014-01-22 12:00:00,0.368,0,12,7.06,0.85,2.7
2014-01-22 13:00:00,0.173,0,13,7.58,0.81,2.95
2014-01-22 14:00:00,0.1015,0,14,10.02,0.77,3.03
2014-01-22 15:00:00,0.10650000000000001,0,15,8.14,0.75,2.74
2014-01-22 16:00:00,0.12200000000000001,0,16,8.36,0.75,2.27
2014-01-22 17:00:00,0.184,0,17,6.99,0.82,2.11
2014-01-22 18:00:00,0.22200000000000003,0,18,6.96,0.84,1.94
2014-01-22 19:00:00,0.302,0,19,6.74,0.85,2.56
2014-01-22 20:00:00,0.76,0,20,6.56,0.86,2.28
2014-01-22 21:00:00,0.4545,0,21,5.9,0.87,2.62
2014-01-22 22:00:00,0.47350000000000003,0,22,6.1,0.88,2.76
2014-01-22 23:00:00,0.4615,0,23,5.13,0.9,2.65
2014-01-23 00:00:00,0.42900000000000005,0,0,4.92,0.89,2.48
2014-01-23 01:00:00,0.4275,0,1,4.36,0.91,2.28
2014-01-23 02:00:00,0.2475,0,2,3.39,0.91,2.6
2014-01-23 03:00:00,0.1505,0,3,1.81,0.93,2.99
2014-01-23 04:00:00,0.1465,0,4,1.96,0.93,2.67
2014-01-23 05:00:00,0.15750000000000003,0,5,1.74,0.93,2.72
2014-01-23 06:00:00,0.159,0,6,0.68,0.92,3.51
2014-01-23 07:00:00,0.1565,0,7,1.01,0.93,2.92
2014-01-23 08:00:00,0.1445,0,8,0.74,0.95,2.74
2014-01-23 09:00:00,0.14750000000000002,0,9,1.94,0.9,4.08
2014-01-23 10:00:00,0.173,0,10,2.8,0.9,4.01
2014-01-23 11:00:00,0.3895,0,11,2.94,0.93,4.44
2014-01-23 12:00:00,0.4315,0,12,3.37,0.89,5.53
2014-01-23 13:00:00,0.1585,0,13,4.42,0.79,6.62
2014-01-23 14:00:00,0.151,0,14,4.93,0.67,6.98
2014-01-23 15:00:00,0.135,0,15,4.91,0.59,6.56
2014-01-23 16:00:00,0.14100000000000001,0,16,4.09,0.65,5.57
2014-01-23 17:00:00,0.139,0,17,2.69,0.68,6.09
2014-01-23 18:00:00,0.2285,0,18,2.33,0.65,6.23
2014-01-23 19:00:00,0.2895,0,19,2.38,0.67,5.51
2014-01-23 20:00:00,0.6194999999999999,0,20,1.59,0.68,4.78
2014-01-23 21:00:00,0.3505,0,21,0.63,0.74,4.94
2014-01-23 22:00:00,0.46649999999999997,0,22,0.25,0.76,4.69
2014-01-23 23:00:00,0.45349999999999996,0,23,1.07,0.78,3.59
2014-01-24 00:00:00,0.42899999999999994,0,0,0.87,0.78,3.12
2014-01-24 01:00:00,0.502,0,1,0.19,0.85,2.56
2014-01-24 02:00:00,0.24749999999999997,0,2,0.24,0.84,2.83
2014-01-24 03:00:00,0.1115,0,3,0.89,0.86,2.21
2014-01-24 04:00:00,0.10900000000000001,0,4,1.13,0.87,1.98
2014-01-24 05:00:00,0.108,0,5,1.71,0.89,1.6
2014-01-24 06:00:00,0.10650000000000001,0,6,2.32,0.87,1.42
2014-01-24 07:00:00,0.10400000000000001,0,7,2.04,0.9,1.67
2014-01-24 08:00:00,0.12000000000000001,0,8,2.35,0.87,1.8
2014-01-24 09:00:00,0.271,0,9,2.58,0.87,2.3
2014-01-24 10:00:00,0.15950000000000003,0,10,2.81,0.81,3.04
2014-01-24 11:00:00,0.098,0,11,3.62,0.74,3.69
2014-01-24 12:00:00,0.102,0,12,4.38,0.74,3.69
2014-01-24 13:00:00,0.393,0,13,5.03,0.73,3.8
2014-01-24 14:00:00,0.3565,0,14,5.66,0.73,3.68
2014-01-24 15:00:00,0.43400000000000005,0,15,5.72,0.76,3.6
2014-01-24 16:00:00,0.4345,0,16,5.67,0.76,3.78
2014-01-24 17:00:00,0.4235,0,17,5.56,0.77,3.64
2014-01-24 18:00:00,0.337,0,18,5.28,0.78,4.0
2014-01-24 19:00:00,0.3745,0,19,4.74,0.8,4.12
2014-01-24 20:00:00,0.7785,0,20,4.8,0.86,3.93
2014-01-24 21:00:00,0.4265,0,21,4.51,0.91,3.61
2014-01-24 22:00:00,0.4255,0,22,4.28,0.91,4.11
2014-01-24 23:00:00,0.4185,0,23,4.63,0.93,3.65
2014-01-25 00:00:00,0.397,1,0,4.83,0.94,3.34
2014-01-25 01:00:00,0.41100000000000003,1,1,5.34,0.96,2.61
2014-01-25 02:00:00,0.41100000000000003,1,2,6.4,0.94,1.91
2014-01-25 03:00:00,0.16949999999999998,1,3,6.66,0.94,1.71
2014-01-25 04:00:00,0.1035,1,4,6.76,0.94,1.63
2014-01-25 05:00:00,0.1005,1,5,6.76,0.96,1.65
2014-01-25 06:00:00,0.1,1,6,7.06,0.97,1.79
2014-01-25 07:00:00,0.099,1,7,6.82,0.96,2.19
2014-01-25 08:00:00,0.10400000000000001,1,8,6.35,0.97,2.89
2014-01-25 09:00:00,0.132,1,9,6.2,0.96,3.2
2014-01-25 10:00:00,0.28400000000000003,1,10,6.97,0.94,3.57
2014-01-25 11:00:00,0.28800000000000003,1,11,7.17,0.93,3.76
2014-01-25 12:00:00,0.31499999999999995,1,12,10.76,0.84,4.35
2014-01-25 13:00:00,0.1625,1,13,11.04,0.76,4.43
2014-01-25 14:00:00,0.1035,1,14,11.77,0.69,5.83
2014-01-25 15:00:00,0.4605,1,15,11.36,0.65,7.39
2014-01-25 16:00:00,0.40700000000000003,1,16,11.02,0.66,9.07
2014-01-25 17:00:00,0.24,1,17,2.9,0.83,9.02
2014-01-25 18:00:00,0.24200000000000002,1,18,2.9,0.73,8.61
2014-01-25 19:00:00,0.4605,1,19,2.89,0.66,8.93
2014-01-25 20:00:00,0.7905,1,20,1.86,0.69,8.6
2014-01-25 21:00:00,0.35100000000000003,1,21,1.89,0.66,8.31
2014-01-25 22:00:00,0.4465,1,22,1.76,0.67,6.72
2014-01-25 23:00:00,0.441,1,23,1.97,0.67,5.48
2014-01-26 00:00:00,0.4385,1,0,1.68,0.67,4.98
2014-01-26 01:00:00,0.4655,1,1,1.29,0.71,4.57
2014-01-26 02:00:00,0.4285,1,2,1.38,0.72,4.06
2014-01-26 03:00:00,0.1295,1,3,1.43,0.74,4.04
2014-01-26 04:00:00,0.108,1,4,1.36,0.75,4.18
2014-01-26 05:00:00,0.105,1,5,1.9,0.8,2.63
2014-01-26 06:00:00,0.10400000000000001,1,6,1.97,0.78,3.08
2014-01-26 07:00:00,0.10250000000000001,1,7,2.13,0.76,3.65
2014-01-26 08:00:00,0.10300000000000001,1,8,2.47,0.77,3.22
2014-01-26 09:00:00,0.10200000000000001,1,9,2.16,0.77,4.75
2014-01-26 10:00:00,0.1195,1,10,3.06,0.81,5.54
2014-01-26 11:00:00,0.2985,1,11,3.06,0.87,7.02
2014-01-26 12:00:00,0.382,1,12,3.53,0.87,7.65
2014-01-26 13:00:00,0.3435,1,13,3.98,0.88,8.5
2014-01-26 14:00:00,0.345,1,14,5.13,0.9,7.4
2014-01-26 15:00:00,0.47250000000000003,1,15,5.99,0.91,6.0
2014-01-26 16:00:00,0.3205,1,16,5.74,0.78,6.87
2014-01-26 17:00:00,0.2885,1,17,4.62,0.71,6.25
2014-01-26 18:00:00,0.4245,1,18,3.59,0.71,6.13
2014-01-26 19:00:00,2.2105,1,19,1.35,0.77,7.55
2014-01-26 20:00:00,1.4849999999999999,1,20,-0.1,0.78,5.86
2014-01-26 21:00:00,1.4024999999999999,1,21,-1.18,0.83,5.7
2014-01-26 22:00:00,1.343,1,22,-1.3,0.82,5.98
2014-01-26 23:00:00,0.498,1,23,-1.26,0.79,5.9
2014-01-27 00:00:00,0.47050000000000003,0,0,-1.48,0.79,6.12
2014-01-27 01:00:00,0.4505,0,1,-1.29,0.79,5.61
2014-01-27 02:00:00,0.3075,0,2,-1.71,0.8,5.29
2014-01-27 03:00:00,0.10650000000000001,0,3,-1.94,0.8,5.66
2014-01-27 04:00:00,0.10400000000000001,0,4,-2.02,0.79,5.62
2014-01-27 05:00:00,0.10200000000000001,0,5,-1.67,0.78,4.9
2014-01-27 06:00:00,0.10600000000000001,0,6,-1.22,0.78,5.3
2014-01-27 07:00:00,0.105,0,7,-0.8,0.78,5.79
2014-01-27 08:00:00,0.10300000000000001,0,8,-0.38,0.84,5.07
2014-01-27 09:00:00,0.2535,0,9,-0.25,0.86,5.07
2014-01-27 10:00:00,0.43600000000000005,0,10,0.79,0.82,6.13
2014-01-27 11:00:00,0.189,0,11,3.16,0.74,6.39
2014-01-27 12:00:00,0.1345,0,12,3.72,0.7,6.95
2014-01-27 13:00:00,0.4455,0,13,4.1,0.69,7.54
2014-01-27 14:00:00,0.16899999999999998,0,14,4.34,0.69,6.88
2014-01-27 15:00:00,0.14800000000000002,0,15,2.12,0.79,6.38
2014-01-27 16:00:00,0.14350000000000002,0,16,2.05,0.82,5.09
2014-01-27 17:00:00,0.193,0,17,2.38,0.85,4.27
2014-01-27 18:00:00,0.967,0,18,3.03,0.79,4.47
2014-01-27 19:00:00,1.9085,0,19,2.13,0.8,4.49
2014-01-27 20:00:00,1.3615,0,20,2.08,0.81,3.96
2014-01-27 21:00:00,1.32550005,0,21,1.78,0.81,4.35
2014-01-27 22:00:00,1.2919999999999998,0,22,1.43,0.81,4.36
2014-01-27 23:00:00,0.493,0,23,1.84,0.83,4.56
2014-01-28 00:00:00,0.4505,0,0,2.5,0.81,4.81
2014-01-28 01:00:00,0.4055,0,1,2.88,0.83,4.34
2014-01-28 02:00:00,0.1155,0,2,2.54,0.86,4.04
2014-01-28 03:00:00,0.108,0,3,2.94,0.86,4.13
2014-01-28 04:00:00,0.10650000000000001,0,4,3.45,0.84,4.0
2014-01-28 05:00:00,0.106,0,5,3.06,0.87,3.58
2014-01-28 06:00:00,0.10450000000000001,0,6,2.87,0.84,3.85
2014-01-28 07:00:00,0.10300000000000001,0,7,1.96,0.87,4.29
2014-01-28 08:00:00,0.37649999999999995,0,8,2.07,0.87,4.2
2014-01-28 09:00:00,0.47650000000000003,0,9,2.94,0.83,5.26
2014-01-28 10:00:00,0.345,0,10,3.88,0.8,5.19
2014-01-28 11:00:00,0.3215,0,11,5.57,0.74,5.38
2014-01-28 12:00:00,0.124,0,12,6.34,0.7,5.36
2014-01-28 13:00:00,0.4875,0,13,5.57,0.73,5.59
2014-01-28 14:00:00,0.30200000000000005,0,14,4.51,0.74,5.32
2014-01-28 15:00:00,0.10550000000000001,0,15,4.39,0.74,5.71
2014-01-28 16:00:00,0.1165,0,16,3.32,0.79,5.15
2014-01-28 17:00:00,0.1675,0,17,2.67,0.82,4.31
2014-01-28 18:00:00,0.2275,0,18,2.83,0.85,4.02
2014-01-28 19:00:00,0.28600000000000003,0,19,3.11,0.85,4.35
2014-01-28 20:00:00,0.734,0,20,2.97,0.87,3.8
2014-01-28 21:00:00,0.4505,0,21,2.74,0.87,4.32
2014-01-28 22:00:00,0.472,0,22,2.71,0.88,3.39
2014-01-28 23:00:00,0.4685,0,23,2.28,0.92,3.38
2014-01-29 00:00:00,0.4485,0,0,2.53,0.9,3.78
2014-01-29 01:00:00,0.446,0,1,2.08,0.92,3.8
2014-01-29 02:00:00,0.146,0,2,2.25,0.9,4.18
2014-01-29 03:00:00,0.10350000000000001,0,3,2.19,0.9,4.43
2014-01-29 04:00:00,0.10400000000000001,0,4,2.13,0.9,4.46
2014-01-29 05:00:00,0.10200000000000001,0,5,2.07,0.9,4.24
2014-01-29 06:00:00,0.10200000000000001,0,6,1.92,0.9,4.5
2014-01-29 07:00:00,0.105,0,7,1.21,0.9,4.73
2014-01-29 08:00:00,0.10350000000000001,0,8,1.36,0.9,4.35
2014-01-29 09:00:00,0.15950000000000003,0,9,0.98,0.9,4.95
2014-01-29 10:00:00,0.4475,0,10,0.47,0.9,5.02
2014-01-29 11:00:00,0.6910000000000001,0,11,0.18,0.9,5.45
2014-01-29 12:00:00,0.48,0,12,0.22,0.89,5.31
2014-01-29 13:00:00,0.194,0,13,0.67,0.89,4.54
2014-01-29 14:00:00,0.1015,0,14,0.37,0.89,5.05
2014-01-29 15:00:00,0.11299999999999999,0,15,0.5,0.87,4.83
2014-01-29 16:00:00,0.115,0,16,0.44,0.9,4.77
2014-01-29 17:00:00,0.1295,0,17,0.53,0.9,4.52
2014-01-29 18:00:00,0.353,0,18,0.72,0.9,4.18
2014-01-29 19:00:00,1.068,0,19,0.76,0.9,4.22
2014-01-29 20:00:00,1.4795,0,20,0.62,0.9,4.12
2014-01-29 21:00:00,1.47849995,0,21,0.36,0.9,3.87
2014-01-29 22:00:00,1.192,0,22,1.17,0.9,3.41
2014-01-29 23:00:00,0.4895,0,23,0.78,0.9,3.96
2014-01-30 00:00:00,0.47050000000000003,0,0,1.14,0.9,3.49
2014-01-30 01:00:00,0.47550000000000003,0,1,1.22,0.9,3.4
2014-01-30 02:00:00,0.344,0,2,1.26,0.9,3.37
2014-01-30 03:00:00,0.14200000000000002,0,3,1.03,0.9,3.59
2014-01-30 04:00:00,0.1285,0,4,1.08,0.9,3.41
2014-01-30 05:00:00,0.106,0,5,0.61,0.92,3.47
2014-01-30 06:00:00,0.10250000000000001,0,6,0.8,0.93,3.13
2014-01-30 07:00:00,0.0995,0,7,1.71,0.92,2.17
2014-01-30 08:00:00,0.0985,0,8,2.16,0.91,2.09
2014-01-30 09:00:00,0.098,0,9,2.67,0.93,1.69
2014-01-30 10:00:00,0.83,0,10,3.17,0.91,1.66
2014-01-30 11:00:00,0.4365,0,11,3.56,0.89,1.52
2014-01-30 12:00:00,0.236,0,12,4.21,0.89,1.43
2014-01-30 13:00:00,0.10450000000000001,0,13,4.53,0.88,1.41
2014-01-30 14:00:00,0.119,0,14,4.67,0.89,1.42
2014-01-30 15:00:00,0.10400000000000001,0,15,4.83,0.87,1.66
2014-01-30 16:00:00,0.11649999999999999,0,16,5.16,0.89,1.35
2014-01-30 17:00:00,0.183,0,17,5.86,0.89,0.59
2014-01-30 18:00:00,0.2995,0,18,5.6,0.9,0.63
2014-01-30 19:00:00,0.445,0,19,4.64,0.91,0.85
2014-01-30 20:00:00,0.766,0,20,3.87,0.92,0.88
2014-01-30 21:00:00,0.4475,0,21,3.77,0.93,0.91
2014-01-30 22:00:00,0.46950000000000003,0,22,3.37,0.93,1.16
2014-01-30 23:00:00,0.461,0,23,3.0,0.95,1.1
2014-01-31 00:00:00,0.4335,0,0,3.18,0.93,1.19
2014-01-31 01:00:00,0.4245,0,1,1.33,0.96,1.47
2014-01-31 02:00:00,0.40850000000000003,0,2,1.33,0.96,1.45
2014-01-31 03:00:00,0.11499999999999999,0,3,3.07,0.96,0.72
2014-01-31 04:00:00,0.1015,0,4,2.69,0.96,0.64
2014-01-31 05:00:00,0.1005,0,5,1.39,0.96,1.39
2014-01-31 06:00:00,0.099,0,6,1.97,0.96,1.19
2014-01-31 07:00:00,0.099,0,7,1.53,0.96,1.36
2014-01-31 08:00:00,0.122,0,8,0.29,0.95,2.73
2014-01-31 09:00:00,0.275,0,9,1.75,0.95,3.56
2014-01-31 10:00:00,0.194,0,10,2.49,0.9,4.79
2014-01-31 11:00:00,0.106,0,11,2.78,0.84,5.86
2014-01-31 12:00:00,0.1105,0,12,3.04,0.81,6.36
2014-01-31 13:00:00,0.208,0,13,3.13,0.78,6.34
2014-01-31 14:00:00,0.6005,0,14,2.61,0.84,6.34
2014-01-31 15:00:00,0.427,0,15,2.42,0.86,6.91
2014-01-31 16:00:00,0.4175,0,16,2.14,0.87,7.51
2014-01-31 17:00:00,0.4605,0,17,2.03,0.89,8.23
2014-01-31 18:00:00,0.4185,0,18,2.69,0.9,8.1
2014-01-31 19:00:00,0.8045,0,19,2.82,0.89,8.22
2014-01-31 20:00:00,1.588,0,20,3.36,0.9,8.36
2014-01-31 21:00:00,1.4785,0,21,3.45,0.93,8.72
2014-01-31 22:00:00,1.29300005,0,22,4.48,0.93,8.02
2014-01-31 23:00:00,0.502,0,23,5.27,0.93,7.6
2014-02-01 00:00:00,0.49650000000000005,1,0,6.03,0.93,6.78
2014-02-01 01:00:00,0.23,1,1,6.43,0.93,5.83
2014-02-01 02:00:00,0.11149999999999999,1,2,6.86,0.93,6.07
2014-02-01 03:00:00,0.106,1,3,6.09,0.89,6.31
2014-02-01 04:00:00,0.10350000000000001,1,4,3.64,0.89,4.69
2014-02-01 05:00:00,0.1035,1,5,3.54,0.89,4.68
2014-02-01 06:00:00,0.10200000000000001,1,6,3.04,0.83,5.25
2014-02-01 07:00:00,0.15500000000000003,1,7,1.98,0.81,5.55
2014-02-01 08:00:00,0.139,1,8,1.1,0.85,5.05
2014-02-01 09:00:00,0.399,1,9,1.39,0.8,5.6
2014-02-01 10:00:00,0.42,1,10,1.68,0.74,7.06
2014-02-01 11:00:00,0.1175,1,11,2.12,0.65,8.1
2014-02-01 12:00:00,0.279,1,12,3.65,0.6,8.5
2014-02-01 13:00:00,0.111,1,13,3.95,0.56,9.03
2014-02-01 14:00:00,0.108,1,14,4.27,0.6,8.85
2014-02-01 15:00:00,0.1195,1,15,3.18,0.68,8.86
2014-02-01 16:00:00,0.1175,1,16,3.26,0.7,8.33
2014-02-01 17:00:00,0.097,1,17,3.27,0.72,8.14
2014-02-01 18:00:00,0.1365,1,18,3.19,0.68,8.19
2014-02-01 19:00:00,0.215,1,19,2.81,0.72,8.01
2014-02-01 20:00:00,0.6405000000000001,1,20,3.29,0.67,8.18
2014-02-01 21:00:00,0.453,1,21,3.34,0.67,7.93
2014-02-01 22:00:00,0.475,1,22,3.27,0.68,8.23
2014-02-01 23:00:00,0.477,1,23,2.96,0.73,7.97
2014-02-02 00:00:00,0.4675,1,0,3.56,0.72,7.75
2014-02-02 01:00:00,0.458,1,1,3.63,0.74,7.48
2014-02-02 02:00:00,0.3195,1,2,4.61,0.72,6.61
2014-02-02 03:00:00,0.11249999999999999,1,3,4.63,0.72,6.39
2014-02-02 04:00:00,0.1095,1,4,4.23,0.73,5.31
2014-02-02 05:00:00,0.108,1,5,3.83,0.76,4.54
2014-02-02 06:00:00,0.1075,1,6,3.41,0.78,4.29
2014-02-02 07:00:00,0.1055,1,7,3.28,0.78,4.41
2014-02-02 08:00:00,0.10500000000000001,1,8,3.21,0.78,4.34
2014-02-02 09:00:00,0.1245,1,9,3.37,0.77,4.7
2014-02-02 10:00:00,0.36,1,10,4.25,0.72,5.79
2014-02-02 11:00:00,0.34450000000000003,1,11,5.29,0.67,6.36
2014-02-02 12:00:00,0.353,1,12,6.13,0.62,6.36
2014-02-02 13:00:00,0.16949999999999998,1,13,6.17,0.59,6.32
2014-02-02 14:00:00,0.1265,1,14,6.3,0.59,6.17
2014-02-02 15:00:00,0.33799999999999997,1,15,6.48,0.57,5.41
2014-02-02 16:00:00,0.34650000000000003,1,16,6.08,0.59,4.74
2014-02-02 17:00:00,0.3205,1,17,5.33,0.66,3.25
2014-02-02 18:00:00,0.9024999499999999,1,18,4.52,0.71,3.23
2014-02-02 19:00:00,1.931,1,19,4.09,0.75,3.76
2014-02-02 20:00:00,1.6324999999999998,1,20,3.73,0.81,3.41
2014-02-02 21:00:00,2.0540000999999997,1,21,3.74,0.84,3.39
2014-02-02 22:00:00,1.97150005,1,22,3.49,0.84,3.17
2014-02-02 23:00:00,0.7685,1,23,3.47,0.87,2.97
2014-02-03 00:00:00,0.6885,0,0,3.05,0.88,2.7
2014-02-03 01:00:00,0.6890000000000001,0,1,3.09,0.87,3.2
2014-02-03 02:00:00,0.6315,0,2,2.26,0.88,3.66
2014-02-03 03:00:00,0.114,0,3,2.09,0.88,3.97
2014-02-03 04:00:00,0.10250000000000001,0,4,2.02,0.91,3.67
2014-02-03 05:00:00,0.11,0,5,2.49,0.9,3.82
2014-02-03 06:00:00,0.182,0,6,2.37,0.9,3.96
2014-02-03 07:00:00,0.1055,0,7,2.77,0.88,3.96
2014-02-03 08:00:00,0.10500000000000001,0,8,2.61,0.89,4.45
2014-02-03 09:00:00,0.347,0,9,2.97,0.84,5.3
2014-02-03 10:00:00,0.49950000000000006,0,10,3.83,0.76,6.15
2014-02-03 11:00:00,0.3135,0,11,4.1,0.71,6.88
2014-02-03 12:00:00,0.4794999999999999,0,12,4.11,0.69,7.36
2014-02-03 13:00:00,0.369,0,13,4.46,0.65,6.56
2014-02-03 14:00:00,0.15000000000000002,0,14,4.59,0.63,6.29
2014-02-03 15:00:00,0.10200000000000001,0,15,4.56,0.65,5.91
2014-02-03 16:00:00,0.119,0,16,3.59,0.7,5.44
2014-02-03 17:00:00,0.162,0,17,2.99,0.72,5.15
2014-02-03 18:00:00,0.2985,0,18,2.28,0.75,5.06
2014-02-03 19:00:00,0.5425,0,19,2.37,0.74,5.96
2014-02-03 20:00:00,0.655,0,20,1.96,0.8,5.91
2014-02-03 21:00:00,0.637,0,21,2.11,0.8,5.57
2014-02-03 22:00:00,0.667,0,22,1.98,0.83,4.67
2014-02-03 23:00:00,0.6645000000000001,0,23,2.76,0.81,4.16
2014-02-04 00:00:00,0.6375,0,0,2.99,0.81,3.84
2014-02-04 01:00:00,0.52,0,1,3.61,0.82,3.5
2014-02-04 02:00:00,0.137,0,2,3.69,0.84,3.59
2014-02-04 03:00:00,0.11100000000000002,0,3,3.49,0.84,4.08
2014-02-04 04:00:00,0.10900000000000001,0,4,3.11,0.81,4.58
2014-02-04 05:00:00,0.1085,0,5,2.71,0.79,3.85
2014-02-04 06:00:00,0.10700000000000001,0,6,1.52,0.82,3.97
2014-02-04 07:00:00,0.10550000000000001,0,7,1.12,0.82,3.65
2014-02-04 08:00:00,0.104,0,8,2.41,0.75,3.76
2014-02-04 09:00:00,0.133,0,9,2.54,0.78,3.78
2014-02-04 10:00:00,0.305,0,10,3.23,0.78,5.16
2014-02-04 11:00:00,0.341,0,11,4.02,0.75,5.98
2014-02-04 12:00:00,0.552,0,12,5.02,0.69,6.53
2014-02-04 13:00:00,0.3395,0,13,5.63,0.66,6.62
2014-02-04 14:00:00,0.23,0,14,4.91,0.64,7.18
2014-02-04 15:00:00,0.11349999999999999,0,15,4.56,0.65,6.67
2014-02-04 16:00:00,0.1165,0,16,4.37,0.68,6.3
2014-02-04 17:00:00,0.152,0,17,3.86,0.7,6.3
2014-02-04 18:00:00,0.6405000000000001,0,18,3.75,0.72,6.8
2014-02-04 19:00:00,1.9815,0,19,3.96,0.7,8.07
2014-02-04 20:00:00,1.577,0,20,3.81,0.69,9.26
2014-02-04 21:00:00,1.4959999499999999,0,21,3.9,0.7,8.98
2014-02-04 22:00:00,1.4765000499999998,0,22,2.57,0.78,9.16
2014-02-04 23:00:00,0.788,0,23,2.0,0.83,8.41
2014-02-05 00:00:00,0.669,0,0,1.99,0.83,8.17
2014-02-05 01:00:00,0.66,0,1,1.27,0.87,8.27
2014-02-05 02:00:00,0.308,0,2,1.03,0.89,7.53
2014-02-05 03:00:00,0.1735,0,3,2.28,0.86,7.33
2014-02-05 04:00:00,0.1735,0,4,3.02,0.84,7.43
2014-02-05 05:00:00,0.244,0,5,3.67,0.81,7.09
2014-02-05 06:00:00,0.175,0,6,3.03,0.82,7.5
2014-02-05 07:00:00,0.17149999999999999,0,7,3.51,0.76,7.44
2014-02-05 08:00:00,0.173,0,8,3.48,0.73,7.65
2014-02-05 09:00:00,0.34550000000000003,0,9,4.08,0.71,8.23
2014-02-05 10:00:00,0.55,0,10,4.76,0.68,9.98
2014-02-05 11:00:00,0.813,0,11,4.71,0.68,10.64
2014-02-05 12:00:00,0.6365000000000001,0,12,4.14,0.7,10.2
2014-02-05 13:00:00,0.21749999999999997,0,13,2.43,0.83,9.82
2014-02-05 14:00:00,0.10400000000000001,0,14,3.09,0.86,9.7
2014-02-05 15:00:00,0.10200000000000001,0,15,4.09,0.87,8.81
2014-02-05 16:00:00,0.101,0,16,5.48,0.83,8.62
2014-02-05 17:00:00,0.16749999999999998,0,17,5.43,0.79,9.73
2014-02-05 18:00:00,0.30500000000000005,0,18,5.86,0.7,9.47
2014-02-05 19:00:00,0.41300000000000003,0,19,5.28,0.71,9.79
2014-02-05 20:00:00,0.6465000000000001,0,20,5.54,0.65,10.1
2014-02-05 21:00:00,0.3745,0,21,5.14,0.64,9.63
2014-02-05 22:00:00,0.515,0,22,4.43,0.67,9.53
2014-02-05 23:00:00,0.47050000000000003,0,23,4.43,0.65,9.3
2014-02-06 00:00:00,0.429,0,0,4.55,0.67,8.37
2014-02-06 01:00:00,0.4205,0,1,4.07,0.69,8.31
2014-02-06 02:00:00,0.3245,0,2,3.98,0.69,8.77
2014-02-06 03:00:00,0.113,0,3,3.69,0.71,7.96
2014-02-06 04:00:00,0.10200000000000001,0,4,4.31,0.7,6.96
2014-02-06 05:00:00,0.0995,0,5,3.81,0.72,6.78
2014-02-06 06:00:00,0.099,0,6,3.56,0.74,5.86
2014-02-06 07:00:00,0.0975,0,7,3.8,0.77,5.1
2014-02-06 08:00:00,0.0975,0,8,4.38,0.75,4.9
2014-02-06 09:00:00,0.139,0,9,4.57,0.77,5.03
2014-02-06 10:00:00,0.4335,0,10,5.23,0.81,5.03
2014-02-06 11:00:00,0.485,0,11,5.71,0.81,4.75
2014-02-06 12:00:00,0.222,0,12,4.56,0.85,4.7
2014-02-06 13:00:00,0.125,0,13,4.08,0.85,5.38
2014-02-06 14:00:00,0.1255,0,14,2.55,0.83,5.92
2014-02-06 15:00:00,0.124,0,15,1.96,0.88,6.08
2014-02-06 16:00:00,0.1235,0,16,1.96,0.94,6.36
2014-02-06 17:00:00,0.1525,0,17,3.61,0.94,4.97
2014-02-06 18:00:00,0.243,0,18,5.56,0.95,5.58
2014-02-06 19:00:00,0.384,0,19,6.87,0.93,6.26
