Năm,Giờ,Ttb,thứ,Tháng,Ngày,Tmin,Tmax,Lm,Angay_hc,Angay_hc,,,Pmax_hc,Amax_hc,Ptb,Atb,Pmax,Amax,A/2,Pmax,"Train, Valid, Test",,,,,,,,,,,
2018,17,25.9,3,5,29,22.3,35.5,0.01,83141,83141,,,4270,83141,0.00,541.43,1624.3,812.15,812.15,1551.8,,,,,,,,,,,,
2018,17,26.4,4,5,30,23.0,36.6,2,84773,84773,,,2949,84773,0.00,485.10,1455.3,727.65,727.65,1560.3,,,,,,,,,,,,
2018,17,26.2,5,5,31,23.1,36.0,0.01,74550,74550,,,3708,74550,0.00,508.17,1524.5,762.25,762.25,1424.6,,,,,,,,,,,,
2018,6,25.8,6,6,1,22.9,34.8,7,90216,90216,2167587,,3707,90216,0.00,562.33,1687.0,843.50,843.50,1273.3,,,,,,,,,,,,
2018,6,24.4,7,6,2,22.3,30.7,2,74468,74468,,,3759,74468,0.00,489.37,1468.1,734.05,734.05,1091.1,,,,,,,,,,,,
2018,19,22.3,8,6,3,21.7,25.0,40,65572,65572,,,4638,65572,0.00,555.53,1666.6,833.30,833.30,947.2,,,,,,,,,,,,
2018,11,23.2,2,6,4,21.5,26.2,10,65261,65261,,,3761,65261,0.00,258.99,777.0,388.48,388.48,810.5,,,,,,,,,,,,
2018,19,24.7,3,6,5,22.8,31.5,2,68166,68166,,,4649,68166,0.00,256.00,768.0,384.00,384.00,782.1,,,,,,,,,,,,
2018,17,25.1,4,6,6,22.7,33.0,0.01,49592,49592,,,4066,49592,0.00,258.56,775.7,387.84,387.84,811.3,,,,,,,,,,,,
2018,11,24.8,5,6,7,22.9,31.9,1,82342,82342,,,3875,82342,0.00,249.60,748.8,374.40,374.40,815.9,,,,,,,,,,,,
2018,6,24.4,6,6,8,23.3,30.3,4,65416,65416,,,3620,65416,0.00,327.68,983.0,491.52,491.52,842.8,,,,,,,,,,,,
2018,19,25.0,7,6,9,22.4,30.3,50,66714,66714,,,4528,66714,0.00,211.63,634.9,317.44,317.44,723.7,,,,,,,,,,,,
2018,6,24.4,8,6,10,22.7,31.2,30,50321,50321,,,4403,50321,0.00,304.64,913.9,456.96,456.96,704.3,,,,,,,,,,,,
2018,6,23.7,2,6,11,22.6,27.3,14,79242,79242,,,3555,79242,0.00,266.24,798.7,399.36,399.36,599.0,,,,,,,,,,,,
2018,10,24.0,3,6,12,21.4,29.2,12,80756,80756,,,3848,80756,0.00,294.40,883.2,441.60,441.60,545.8,,,,,,,,,,,,
2018,19,25.3,4,6,13,23.0,31.6,0.01,68858,68858,,,4214,68858,0.00,129.28,387.8,193.92,193.92,439.8,,,,,,,,,,,,
2018,11,26.2,5,6,14,24.7,32.0,0.01,80317,80317,,,3811,80317,0.00,179.20,537.6,268.80,268.80,454.1,,,,,,,,,,,,
2018,8,25.5,6,6,15,23.8,31.0,7,85652,85652,,,2442,85652,0.00,129.28,387.8,193.92,193.92,429.6,,,,,,,,,,,,
2018,10,24.2,7,6,16,22.7,30.6,6,77626,77626,,,4098,77626,0.00,177.49,532.5,266.24,266.24,548.6,,,,,,,,,,,,
2018,10,24.4,8,6,17,22.5,31.1,11,78235,78235,,,3801,78235,0.00,117.76,353.3,176.64,176.64,595.5,,,,,,,,,,,,
2018,6,24.0,2,6,18,21.4,32.3,29,74549,74549,,,3621,74549,0.00,153.17,459.5,229.76,229.76,660.7,,,,,,,,,,,,
2018,6,24.6,3,6,19,22.7,33.0,2,74215,74215,,,3652,74215,0.00,138.24,414.7,207.36,207.36,716.5,,,,,,,,,,,,
2018,19,24.4,4,6,20,22.6,34.0,1,73881,73881,,,4533,73881,0.00,327.68,983.0,491.52,491.52,1256.4,,,,,,,,,,,,
2018,11,24.9,5,6,21,22.2,33.2,2,76055,76055,,,4134,76055,0.00,255.57,766.7,383.36,383.36,1200.1,,,,,,,,,,,,
2018,6,24.9,6,6,22,22.1,33.5,0.01,76050,76050,,,3666,76050,0.00,226.56,679.7,339.84,339.84,1154.8,,,,,,,,,,,,
2018,6,26.0,7,6,23,22.6,32.3,0.01,75562,75562,,,3743,75562,0.00,246.19,738.6,369.28,369.28,1086.5,,,,,,,,,,,,
2018,10,26.2,8,6,24,23.4,33.5,0.01,65947,65947,,,3444,65947,0.00,1038.07,3114.2,1557.10,1557.10,1039.4,,,,,,,,,,,,
2018,6,25.0,2,6,25,21.8,34.5,0.01,80317,80317,,,3829,80317,0.00,233.81,701.4,350.72,350.72,539.1,,,,,,,,,,,,
2018,6,25.7,3,6,26,22.6,33.0,0.01,80294,80294,,,3989,80294,0.00,180.05,540.2,270.08,270.08,529.9,,,,,,,,,,,,
2018,10,24.8,4,6,27,21.3,32.2,8,66969,66969,,,4297,66969,0.00,112.64,337.9,168.96,168.96,476.9,,,,,,,,,,,,
2018,6,25.2,5,6,28,22.1,33.8,0.01,70029,70029,,,3990,70029,0.00,167.68,503.0,251.52,251.52,484.4,,,,,,,,,,,,
2018,16,25.4,6,6,29,21.8,35.0,0.01,64698,64698,,,3838,64698,0.00,204.37,613.1,306.56,306.56,494.1,,,,,,,,,,,,
2018,17,25.0,7,6,30,22.4,34.2,3,60266,60266,,,3946,60266,0.00,218.45,655.4,327.68,327.68,485.6,,,,,,,,,,,,
2018,7,24.9,8,7,1,21.3,34.6,8,71605,71605,2171915,,3037,71605,0.00,91.73,275.2,137.60,137.60,432.6,,,,,,,,,,,,
2018,8,25.0,2,7,2,21.8,33.6,2,94897,94897,,,3701,94897,0.00,125.01,375.0,187.52,187.52,469.5,,,,,,,,,,,,
2018,17,25.0,3,7,3,21.8,33.2,9,65061,65061,,,4364,65061,0.00,183.89,551.7,275.84,275.84,498.9,,,,,,,,,,,,
2018,19,25.2,4,7,4,23.2,33.5,3,66499,66499,,,4398,66499,0.00,190.29,570.9,285.44,285.44,902.1,,,,,,,,,,,,
2018,11,24.8,5,7,5,22.4,33.0,3,67937,67937,,,3931,67937,0.00,130.13,390.4,195.20,195.20,859.1,,,,,,,,,,,,
2018,19,23.7,6,7,6,22.9,32.2,2,64893,64893,,,4250,64893,0.00,153.17,459.5,229.76,229.76,869.6,,,,,,,,,,,,
2018,19,24.1,7,7,7,22.1,31.0,7,66315,66315,,,4270,66315,0.00,174.08,522.2,261.12,261.12,847.1,,,,,,,,,,,,
2018,19,24.2,8,7,8,22.2,30.6,3,65695,65695,,,4457,65695,0.00,855.90,2567.7,1283.85,1283.85,825.9,,,,,,,,,,,,
2018,19,23.0,2,7,9,22.1,31.2,2,75065,75065,,,4207,75065,0.00,118.61,355.8,177.92,177.92,369.2,,,,,,,,,,,,
2018,19,23.9,3,7,10,22.3,30.0,3,77823,77823,,,4428,77823,0.00,147.63,442.9,221.44,221.44,360.2,,,,,,,,,,,,
2018,18,24.0,4,7,11,22.1,31.2,3,68036,68036,,,4616,68036,0.00,115.63,346.9,173.44,173.44,372.5,,,,,,,,,,,,
2018,10,24.4,5,7,12,22.6,30.2,6,100829,100829,,,6865,100829,0.00,138.67,416.0,208.00,208.00,390.4,,,,,,,,,,,,
2018,17,23.7,6,7,13,22.4,30.1,28,70479,70479,,,4125,70479,0.00,94.72,284.2,142.08,142.08,880.1,,,,,,,,,,,,
2018,17,23.1,7,7,14,22.2,31.7,6,71662,71662,,,4189,71662,0.00,103.68,311.0,155.52,155.52,1532.7,,,,,,,,,,,,
2018,17,23.3,8,7,15,22.0,30.0,23,70803,70803,,,4252,70803,0.00,168.11,504.3,252.16,252.16,1589.5,,,,,,,,,,,,
2018,15,23.0,2,7,16,21.7,30.3,36,71975,71975,,,3484,71975,0.00,145.49,436.5,218.24,218.24,1671.4,,,,,,,,,,,,
2018,11,23.3,3,7,17,22.2,29.6,5,70720,70720,,,3725,70720,0.00,954.87,2864.6,1432.30,1432.30,1653.8,,,,,,,,,,,,
2018,18,23.0,4,7,18,21.3,30.5,5,84674,84674,,,6267,84674,0.00,1182.30,3546.9,1773.45,1773.45,1384.4,,,,,,,,,,,,
2018,19,23.3,5,7,19,22.1,31.8,5,56054,56054,,,4037,56054,0.00,198.40,595.2,297.60,297.60,806.4,,,,,,,,,,,,
2018,19,24.3,6,7,20,22.6,31.9,1,60595,60595,,,4149,60595,0.00,304.64,913.9,456.96,456.96,778.5,,,,,,,,,,,,
2018,19,24.8,7,7,21,23.1,31.6,4,63645,63645,,,4053,63645,0.00,116.05,348.2,174.08,174.08,1152.5,,,,,,,,,,,,
2018,19,23.7,8,7,22,22.4,31.7,14,65799,65799,,,4043,65799,0.00,506.00,1518.0,759.00,759.00,1516.5,,,,,,,,,,,,
2018,19,22.9,2,7,23,22.0,29.6,51,59886,59886,,,4141,59886,0.00,218.88,656.6,328.32,328.32,1319.2,,,,,,,,,,,,
2018,17,22.9,3,7,24,22.1,32.0,28,62873,62873,,,4502,62873,0.00,151.89,455.7,227.84,227.84,1252.6,,,,,,,,,,,,
2018,17,24.7,4,7,25,22.8,32.5,5,65859,65859,,,4412,65859,0.00,928.00,2784.0,1392.00,1392.00,1429.2,,,,,,,,,,,,
2018,9,24.1,5,7,26,22.3,32.1,3,71402,71402,,,3054,71402,0.00,722.77,2168.3,1084.15,1084.15,941.8,,,,,,,,,,,,
2018,17,23.9,6,7,27,21.9,31.5,4,70451,70451,,,4165,70451,0.00,177.07,531.2,265.60,265.60,1028.6,,,,,,,,,,,,
2018,17,24.5,7,7,28,22.3,31.5,4,68945,68945,,,4176,68945,0.00,107.95,323.8,161.92,161.92,999.4,,,,,,,,,,,,
2018,8,25.0,8,7,29,22.5,32.3,0.01,70669,70669,,,2916,70669,0.00,446.30,1338.9,669.45,669.45,999.4,,,,,,,,,,,,
2018,17,24.4,2,7,30,22.1,33.0,2,66644,66644,,,4211,66644,0.00,115.63,346.9,173.44,173.44,937.2,,,,,,,,,,,,
2018,11,24.9,3,7,31,22.5,32.3,1,64124,64124,,,3571,64124,0.00,867.40,2602.2,1301.10,1301.10,1404.7,,,,,,,,,,,,
2018,13,25.0,4,8,1,21.5,34.0,0.01,109139,109139,2190194,,3772,109139,0.00,128.43,385.3,192.64,192.64,902.9,,,,,,,,,,,,
2018,19,24.6,5,8,2,22.0,32.5,3,69435,69435,,,4404,69435,0.00,107.95,323.8,161.92,161.92,909.6,,,,,,,,,,,,
2018,17,23.7,6,8,3,22.0,31.7,8,63082,63082,,,4211,63082,0.00,342.60,1027.8,513.90,513.90,978.4,,,,,,,,,,,,
2018,18,24.2,7,8,4,22.1,32.3,5,64981,64981,,,4332,64981,0.00,894.73,2684.2,1342.10,1342.10,860.7,,,,,,,,,,,,
2018,19,23.7,8,8,5,22.2,31.2,3,69538,69538,,,4290,69538,0.00,31.15,93.4,46.72,46.72,433.4,,,,,,,,,,,,
2018,19,23.6,2,8,6,21.3,30.2,6,69309,69309,,,4201,69309,0.00,139.52,418.6,209.28,209.28,524.8,,,,,,,,,,,,
2018,10,23.8,3,8,7,21.6,29.1,16,67011,67011,,,4377,67011,0.00,222.72,668.2,334.08,334.08,553.0,,,,,,,,,,,,
2018,19,24.3,4,8,8,22.1,29.8,2,74199,74199,,,4553,74199,0.00,146.35,439.0,219.52,219.52,514.6,,,,,,,,,,,,
2018,19,23.6,5,8,9,21.9,28.5,9,74807,74807,,,4256,74807,0.00,182.61,547.8,273.92,273.92,1018.9,,,,,,,,,,,,
2018,17,23.4,6,8,10,22.1,31.0,4,70598,70598,,,4436,70598,0.00,183.47,550.4,275.20,275.20,1102.6,,,,,,,,,,,,
2018,14,23.7,7,8,11,21.9,31.1,7,77106,77106,,,3150,77106,0.00,186.45,559.4,279.68,279.68,1085.2,,,,,,,,,,,,
2018,17,23.6,8,8,12,22.1,31.9,5,74277,74277,,,4083,74277,0.00,158.72,476.2,238.08,238.08,1642.7,,,,,,,,,,,,
2018,20,23.1,2,8,13,21.8,31.2,23,74963,74963,,,5954,74963,0.00,986.87,2960.6,1480.30,1480.30,1711.4,,,,,,,,,,,,
2018,19,22.7,3,8,14,22.0,28.2,34,65416,65416,,,4445,65416,0.00,322.13,966.4,483.20,483.20,1944.3,,,,,,,,,,,,
2018,17,23.0,4,8,15,22.0,30.0,31,73767,73767,,,4548,73767,0.00,154.45,463.4,231.68,231.68,1837.8,,,,,,,,,,,,
2018,19,23.3,5,8,16,21.9,30.5,22,74821,74821,,,4248,74821,0.00,1115.73,3347.2,1673.60,1673.60,1817.1,,,,,,,,,,,,
2018,11,24.0,6,8,17,22.5,32.2,20,71033,71033,,,4640,71033,0.00,273.07,819.2,409.60,409.60,1235.5,,,,,,,,,,,,
2018,17,24.1,7,8,18,21.8,33.0,27,76646,76646,,,4224,76646,0.00,1375.17,4125.5,2062.75,2062.75,1228.6,,,,,,,,,,,,
2018,7,24.2,8,8,19,22.0,31.8,7,68467,68467,,,4292,68467,0.00,144.64,433.9,216.96,216.96,1134.9,,,,,,,,,,,,
2018,19,24.2,2,8,20,22.0,31.3,1,70027,70027,,,4361,70027,0.00,119.89,359.7,179.84,179.84,1179.4,,,,,,,,,,,,
2018,19,24.9,3,8,21,22.2,31.5,0.01,71976,71976,,,4256,71976,0.00,146.35,439.0,219.52,219.52,1214.0,,,,,,,,,,,,
2018,19,24.1,4,8,22,22.9,32.3,3,73218,73218,,,4433,73218,0.00,261.55,784.6,392.32,392.32,1215.2,,,,,,,,,,,,
2018,19,23.3,5,8,23,22.2,33.4,9,70687,70687,,,4206,70687,0.00,1219.00,3657.0,1828.50,1828.50,1154.6,,,,,,,,,,,,
2018,18,24.4,6,8,24,22.1,32.5,16,72455,72455,,,4297,72455,0.00,218.88,656.6,328.32,328.32,548.1,,,,,,,,,,,,
2018,17,24.3,7,8,25,23.0,30.3,1,69273,69273,,,4329,69273,0.00,177.49,532.5,266.24,266.24,606.2,,,,,,,,,,,,
2018,16,22.9,8,8,26,22.0,29.0,35,64670,64670,,,4185,64670,0.00,148.48,445.4,222.72,222.72,602.1,,,,,,,,,,,,
2018,19,22.8,2,8,27,21.4,30.0,4,66414,66414,,,4042,66414,0.00,160.43,481.3,240.64,240.64,613.9,,,,,,,,,,,,
2018,17,23.9,3,8,28,21.6,31.3,7,69404,69404,,,4297,69404,0.00,208.21,624.6,312.32,312.32,643.1,,,,,,,,,,,,
2018,16,23.4,4,8,29,22.2,32.0,6,70247,70247,,,2955,70247,0.00,315.73,947.2,473.60,473.60,624.6,,,,,,,,,,,,
2018,18,23.8,5,8,30,22.0,32.5,3,48638,48638,,,4383,48638,0.00,170.67,512.0,256.00,256.00,643.1,,,,,,,,,,,,
2018,17,24.5,6,8,31,21.9,32.5,0.01,54591,54591,,,4277,54591,0.00,168.11,504.3,252.16,252.16,1176.8,,,,,,,,,,,,
2018,10,24.9,7,9,1,22.1,31.9,1,65987,65987,1673101,,4171,65987,0.00,209.07,627.2,313.60,313.60,1225.2,,,,,,,,,,,,
2018,19,24.9,8,9,2,22.5,32.0,0.01,72731,72731,,,4236,72731,0.00,177.49,532.5,266.24,266.24,1221.4,,,,,,,,,,,,
2018,18,23.6,2,9,3,20.7,30.9,1,74906,74906,,,4322,74906,0.00,346.43,1039.3,519.65,519.65,1262.6,,,,,,,,,,,,
2018,17,24.3,3,9,4,21.7,30.3,0.01,75150,75150,,,4441,75150,0.00,1060.27,3180.8,1590.40,1590.40,1142.0,,,,,,,,,,,,
2018,19,24.7,4,9,5,21.8,31.1,1,76910,76910,,,4376,76910,0.00,248.75,746.2,373.12,373.12,679.2,,,,,,,,,,,,
2018,18,25.4,5,9,6,22.1,30.9,1,73100,73100,,,4262,73100,0.00,202.67,608.0,304.00,304.00,1215.8,,,,,,,,,,,,
2018,15,24.5,6,9,7,21.7,30.2,4,75585,75585,,,3089,75585,0.00,246.19,738.6,369.28,369.28,1150.5,,,,,,,,,,,,
2018,11,24.2,7,9,8,21.4,31.0,0.01,62981,62981,,,4270,62981,0.00,145.49,436.5,218.24,218.24,1135.6,,,,,,,,,,,,
2018,21,24.5,8,9,9,21.7,30.3,1,46830,46830,,,2666,46830,0.00,288.85,866.6,433.28,433.28,1196.0,,,,,,,,,,,,
2018,18,24.5,2,9,10,20.8,30.8,5,39148,39148,,,5611,39148,0.00,1143.07,3429.2,1714.60,1714.60,1156.4,,,,,,,,,,,,
2018,19,24.1,3,9,11,22.6,31.3,14,41967,41967,,,4304,41967,0.00,93.87,281.6,140.80,140.80,578.8,,,,,,,,,,,,
2018,17,24.0,4,9,12,22.2,31.3,5,44787,44787,,,4412,44787,0.00,221.44,664.3,332.16,332.16,676.9,,,,,,,,,,,,
2018,18,23.6,5,9,13,21.2,32.5,8,63278,63278,,,4246,63278,0.00,246.19,738.6,369.28,369.28,691.2,,,,,,,,,,,,
2018,17,25.1,6,9,14,22.3,31.1,5,40767,40767,,,4393,40767,0.00,222.72,668.2,334.08,334.08,621.3,,,,,,,,,,,,
2018,17,24.6,7,9,15,22.0,32.5,2,36306,36306,,,4515,36306,0.00,180.48,541.4,270.72,270.72,567.0,,,,,,,,,,,,
2018,18,24.5,8,9,16,22.0,32.7,0.01,31844,31844,,,4447,31844,0.00,257.28,771.8,385.92,385.92,631.0,,,,,,,,,,,,
2018,18,24.4,2,9,17,22.2,33.4,8,68807,68807,,,4549,68807,0.00,245.33,736.0,368.00,368.00,1213.7,,,,,,,,,,,,
2018,18,23.0,3,9,18,22.0,33.5,8,68722,68722,,,4811,68722,0.00,129.71,389.1,194.56,194.56,1150.2,,,,,,,,,,,,
2018,18,23.7,4,9,19,21.0,30.4,0.01,66810,66810,,,4134,66810,0.00,132.27,396.8,198.40,198.40,1153.8,,,,,,,,,,,,
2018,17,23.9,5,9,20,19.3,31.6,0.01,47749,47749,,,5180,47749,0.00,287.15,861.4,430.72,430.72,1294.8,,,,,,,,,,,,
2018,18,23.5,6,9,21,19.8,32.6,14,48634,48634,,,4337,48634,0.00,1228.40,3685.2,1842.60,1842.60,1285.9,,,,,,,,,,,,
2018,17,23.2,7,9,22,20.9,32.5,5,46251,46251,,,4259,46251,0.00,139.52,418.6,209.28,209.28,931.6,,,,,,,,,,,,
2018,18,24.2,8,9,23,20.9,33.5,0.01,46371,46371,,,4431,46371,0.00,135.68,407.0,203.52,203.52,1038.3,,,,,,,,,,,,
2018,17,23.6,2,9,24,20.6,30.3,18,49185,49185,,,4179,49185,0.00,367.33,1102.0,551.00,551.00,1221.6,,,,,,,,,,,,
2018,18,24.3,3,9,25,21.1,31.3,3,48990,48990,,,4287,48990,0.00,272.21,816.6,408.32,408.32,1095.7,,,,,,,,,,,,
2018,18,25.0,4,9,26,21.2,30.9,1,45701,45701,,,4738,45701,0.00,637.87,1913.6,956.80,956.80,1093.9,,,,,,,,,,,,
2018,18,24.4,5,9,27,22.1,31.4,4,48738,48738,,,4202,48738,0.00,317.44,952.3,476.16,476.16,837.6,,,,,,,,,,,,
2018,18,23.9,6,9,28,20.7,32.4,9,68743,68743,,,4631,68743,0.00,441.17,1323.5,661.75,661.75,756.0,,,,,,,,,,,,
2018,18,24.0,7,9,29,19.7,31.8,16,48305,48305,,,4431,48305,0.00,157.44,472.3,236.16,236.16,666.1,,,,,,,,,,,,
2018,17,24.1,8,9,30,20.3,31.7,0.01,47817,47817,,,6178,47817,0.00,269.23,807.7,403.84,403.84,752.6,,,,,,,,,,,,
2018,12,24.4,2,10,1,22.2,29.7,0.01,73002,73002,2450508,,4015,73002,0.00,210.77,632.3,316.16,316.16,790.3,,,,,,,,,,,,
2018,17,23.6,3,10,2,20.4,31.5,0.01,70261,70261,,,4632,70261,0.00,181.33,544.0,272.00,272.00,891.4,,,,,,,,,,,,
2018,18,23.1,4,10,3,21.0,30.0,0.01,68070,68070,,,4396,68070,0.00,291.41,874.2,437.12,437.12,967.9,,,,,,,,,,,,
2018,18,22.5,5,10,4,21.5,28.2,3,83279,83279,,,4452,83279,0.00,301.65,905.0,452.48,452.48,1012.0,,,,,,,,,,,,
2018,18,24.0,6,10,5,19.2,31.0,0.01,66443,66443,,,4853,66443,0.00,331.95,995.8,497.92,497.92,1091.8,,,,,,,,,,,,
2018,18,23.2,7,10,6,17.6,31.5,0.01,72619,72619,,,4406,72619,0.00,379.30,1137.9,568.95,568.95,1094.9,,,,,,,,,,,,
2018,18,22.8,8,10,7,17.3,31.3,0.01,72559,72559,,,4498,72559,0.00,308.91,926.7,463.36,463.36,1090.5,,,,,,,,,,,,
2018,20,23.2,2,10,8,18.2,32.1,0.01,71389,71389,,,3972,71389,0.00,364.80,1094.4,547.20,547.20,1102.8,,,,,,,,,,,,
2018,18,23.5,3,10,9,19.0,32.0,0.01,69227,69227,,,4538,69227,0.00,434.77,1304.3,652.15,652.15,1083.9,,,,,,,,,,,,
2018,18,23.5,4,10,10,18.0,30.6,0.01,75379,75379,,,4883,75379,0.00,337.07,1011.2,505.60,505.60,1045.5,,,,,,,,,,,,
2018,18,24.3,5,10,11,19.6,31.5,0.01,74192,74192,,,4786,74192,0.00,372.03,1116.1,558.05,558.05,1081.6,,,,,,,,,,,,
2018,18,24.1,6,10,12,20.1,30.6,0.01,75853,75853,,,4551,75853,0.00,329.39,988.2,494.08,494.08,1074.7,,,,,,,,,,,,
2018,18,24.3,7,10,13,21.1,33.7,0.01,91618,91618,,,5220,91618,0.00,333.23,999.7,499.84,499.84,1097.5,,,,,,,,,,,,
2018,7,24.7,8,10,14,19.0,34.0,0.01,127221,127221,,,6588,127221,0.00,370.77,1112.3,556.15,556.15,1102.1,,,,,,,,,,,,
2018,18,24.9,2,10,15,20.2,35.0,22,75534,75534,,,4835,75534,0.00,397.23,1191.7,595.85,595.85,1009.6,,,,,,,,,,,,
2018,18,25.0,3,10,16,21.6,34.8,11,76835,76835,,,5040,76835,0.00,360.53,1081.6,540.80,540.80,918.5,,,,,,,,,,,,
2018,18,25.8,4,10,17,23.0,34.6,3,78563,78563,,,4985,78563,0.00,367.33,1102.0,551.00,551.00,925.4,,,,,,,,,,,,
2018,18,25.9,5,10,18,22.2,34.0,0.01,77912,77912,,,5004,77912,0.00,340.90,1022.7,511.35,511.35,960.2,,,,,,,,,,,,
2018,18,24.5,6,10,19,21.3,29.0,4,78033,78033,,,4824,78033,0.00,216.75,650.2,325.12,325.12,1200.4,,,,,,,,,,,,
2018,18,24.8,7,10,20,22.0,31.9,2,77956,77956,,,4915,77956,0.00,245.33,736.0,368.00,368.00,1331.2,,,,,,,,,,,,
2018,18,25.0,8,10,21,20.3,33.6,0.01,79581,79581,,,5065,79581,0.00,372.03,1116.1,558.05,558.05,1517.0,,,,,,,,,,,,
2018,18,24.3,2,10,22,19.8,32.7,0.01,82376,82376,,,5128,82376,0.00,425.40,1276.2,638.10,638.10,1614.1,,,,,,,,,,,,
2018,18,24.1,3,10,23,20.1,33.5,0.01,78650,78650,,,5147,78650,0.00,741.13,2223.4,1111.70,1111.70,1714.4,,,,,,,,,,,,
2018,11,24.4,4,10,24,19.4,28.0,0.01,84331,84331,,,5426,84331,0.00,434.77,1304.3,652.15,652.15,1619.9,,,,,,,,,,,,
2018,18,24.3,5,10,25,18.3,32.3,0.01,80923,80923,,,5272,80923,0.00,555.07,1665.2,832.60,832.60,1959.1,,,,,,,,,,,,
2018,18,24.0,6,10,26,18.2,32.7,0.01,78652,78652,,,5144,78652,0.00,533.73,1601.2,800.60,800.60,2197.2,,,,,,,,,,,,
2018,18,24.1,7,10,27,20.7,32.8,0.01,79563,79563,,,5295,79563,0.00,592.63,1777.9,888.95,888.95,2822.9,,,,,,,,,,,,
2018,18,23.9,8,10,28,21.2,33.4,0.01,82506,82506,,,5252,82506,0.00,583.70,1751.1,875.55,875.55,3629.3,,,,,,,,,,,,
2018,18,23.9,2,10,29,18.7,31.6,0.01,67286,67286,,,5339,67286,0.00,1000.10,3000.3,1500.15,1500.15,4091.1,,,,,,,,,,,,
2018,11,22.2,3,10,30,15.4,30.9,0.01,110742,110742,,,8205,110742,0.00,951.87,2855.6,1427.80,1427.80,4332.8,,,,,,,,,,,,
2018,18,20.4,4,10,31,13.7,31.2,0.01,69953,69953,,,5426,69953,0.00,1576.53,4729.6,2364.80,2364.80,4497.4,,,,,,,,,,,,
2018,18,21.3,5,11,1,14.3,31.7,0.01,84735,84735,2913363,,5510,84735,0.00,1936.67,5810.0,2905.00,2905.00,4425.2,,,,,,,,,,,,
2018,18,22.9,6,11,2,15.8,31.8,0.01,82249,82249,,,5345,82249,0.00,1353.37,4060.1,2030.05,2030.05,4177.4,,,,,,,,,,,,
2018,18,23.2,7,11,3,16.9,29.9,0.01,82710,82710,,,5628,82710,0.00,1402.87,4208.6,2104.30,2104.30,4371.2,,,,,,,,,,,,
2018,18,23.8,8,11,4,18.5,30.0,0.01,86474,86474,,,5354,86474,0.00,1226.23,3678.7,1839.35,1839.35,4443.7,,,,,,,,,,,,
2018,18,24.4,2,11,5,18.1,32.2,0.01,87424,87424,,,5513,87424,0.00,1456.23,4368.7,2184.35,2184.35,4650.3,,,,,,,,,,,,
2018,18,24.4,3,11,6,18.4,32.8,0.01,87971,87971,,,5643,87971,0.00,1523.63,4570.9,2285.45,2285.45,4506.9,,,,,,,,,,,,
2018,9,24.0,4,11,7,20.3,27.3,0.01,97070,97070,,,7101,97070,0.00,1676.37,5029.1,2514.55,2514.55,4511.7,,,,,,,,,,,,
2018,18,25.2,5,11,8,22.1,27.2,0.01,104178,104178,,,6828,104178,0.00,1523.63,4570.9,2285.45,2285.45,4598.0,,,,,,,,,,,,
2018,9,24.2,6,11,9,20.4,32.0,0.01,100135,100135,,,7844,100135,0.00,1570.57,4711.7,2355.85,2355.85,4456.7,,,,,,,,,,,,
2018,16,22.6,7,11,10,17.1,31.8,0.01,107167,107167,,,8080,107167,0.00,1217.27,3651.8,1825.90,1825.90,4383.5,,,,,,,,,,,,
2018,17,21.0,8,11,11,14.7,31.6,0.01,107849,107849,,,8553,107849,0.00,1531.73,4595.2,2297.60,2297.60,4461.8,,,,,,,,,,,,
2018,17,22.7,2,11,12,15.6,31.3,0.01,114145,114145,,,8874,114145,0.00,1820.13,5460.4,2730.20,2730.20,4521.2,,,,,,,,,,,,
2018,9,24.4,3,11,13,19.2,31.1,0.01,111922,111922,,,7784,111922,0.00,1288.13,3864.4,1932.20,1932.20,4350.5,,,,,,,,,,,,
2018,7,24.1,4,11,14,17.1,30.4,0.01,106784,106784,,,7350,106784,0.00,1448.53,4345.6,2172.80,2172.80,4117.2,,,,,,,,,,,,
2018,9,22.7,5,11,15,17.5,31.0,0.01,103031,103031,,,6668,103031,0.00,1347.83,4043.5,2021.75,2021.75,4155.4,,,,,,,,,,,,
2018,17,22.1,6,11,16,15.5,32.7,0.01,101830,101830,,,8171,101830,0.00,1630.73,4892.2,2446.10,2446.10,4243.5,,,,,,,,,,,,
2018,6,23.3,7,11,17,18.5,27.7,0.01,112418,112418,,,8315,112418,0.00,1535.57,4606.7,2303.35,2303.35,4279.8,,,,,,,,,,,,
2018,17,22.4,8,11,18,21.4,24.5,1,101749,101749,,,7476,101749,0.00,899.40,2698.2,1349.10,1349.10,4296.2,,,,,,,,,,,,
2018,17,24.4,2,11,19,21.1,31.1,0.01,82888,82888,,,6512,82888,0.00,1512.13,4536.4,2268.20,2268.20,4705.3,,,,,,,,,,,,
2018,6,22.9,3,11,20,17.2,31.8,0.01,80391,80391,,,4274,80391,0.00,1494.60,4483.8,2241.90,2241.90,4819.7,,,,,,,,,,,,
2018,16,23.0,4,11,21,16.4,31.2,0.01,84346,84346,,,4717,84346,0.00,1691.30,5073.9,2536.95,2536.95,4721.4,,,,,,,,,,,,
2018,6,23.9,5,11,22,19.0,31.1,0.01,79541,79541,,,5776,79541,0.00,1562.87,4688.6,2344.30,2344.30,4868.6,,,,,,,,,,,,
2018,17,23.1,6,11,23,19.2,30.2,0.01,87315,87315,,,5959,87315,0.00,1581.23,4743.7,2371.85,2371.85,4861.7,,,,,,,,,,,,
