,datetime,hour,scheduling,acorn,apparentTemperature,humidity,windSpeed 
5643,2013-06-05 05:00:00,1,1,1,6.94,0.82,3.81
5644,2013-06-05 06:00:00,1,1,1,7.04,0.82,3.84
5645,2013-06-05 07:00:00,2,1,1,7.45,0.81,3.78
5646,2013-06-05 08:00:00,2,1,1,10.95,0.75,3.78
5647,2013-06-05 09:00:00,2,1,1,12.37,0.7,3.59
5648,2013-06-05 10:00:00,2,1,1,14.36,0.65,3.74
5649,2013-06-05 11:00:00,2,1,1,16.27,0.6,3.6
5650,2013-06-05 12:00:00,2,1,1,17.78,0.56,3.63
5651,2013-06-05 13:00:00,2,1,1,18.47,0.55,3.58
5652,2013-06-05 14:00:00,2,1,1,19.03,0.5,3.84
5653,2013-06-05 15:00:00,2,1,1,19.42,0.52,4.29
5654,2013-06-05 16:00:00,3,1,1,19.64,0.51,4.35
5655,2013-06-05 17:00:00,3,1,1,18.98,0.58,4.18
5656,2013-06-05 18:00:00,3,1,1,17.61,0.62,4.23
5657,2013-06-05 19:00:00,3,1,1,16.04,0.67,3.7
5658,2013-06-05 20:00:00,3,1,1,14.34,0.73,3.56
5659,2013-06-05 21:00:00,3,1,1,13.22,0.78,3.63
5660,2013-06-05 22:00:00,2,1,1,12.04,0.84,3.52
5661,2013-06-05 23:00:00,2,1,1,11.73,0.83,3.3
5662,2013-06-06 00:00:00,1,0,1,10.87,0.85,3.36
5663,2013-06-06 01:00:00,1,0,1,7.97,0.83,3.93
5664,2013-06-06 02:00:00,1,0,1,7.16,0.87,3.72
5665,2013-06-06 03:00:00,1,0,1,6.95,0.86,3.88
5666,2013-06-06 04:00:00,1,0,1,6.73,0.87,3.44
5667,2013-06-06 05:00:00,1,0,1,6.66,0.87,3.61
5668,2013-06-06 06:00:00,1,0,1,7.27,0.84,3.95
5669,2013-06-06 07:00:00,2,0,1,10.53,0.79,4.23
5670,2013-06-06 08:00:00,2,0,1,12.52,0.73,4.11
5671,2013-06-06 09:00:00,2,0,1,14.28,0.66,4.44
5672,2013-06-06 10:00:00,2,0,1,16.11,0.6,4.62
5673,2013-06-06 11:00:00,2,0,1,17.94,0.57,4.53
5674,2013-06-06 12:00:00,2,0,1,19.04,0.57,4.64
5675,2013-06-06 13:00:00,2,0,1,20.03,0.53,4.85
5676,2013-06-06 14:00:00,2,0,1,20.27,0.53,5.14
5677,2013-06-06 15:00:00,2,0,1,20.88,0.53,5.65
5678,2013-06-06 16:00:00,3,0,1,20.36,0.52,5.63
5679,2013-06-06 17:00:00,3,0,1,19.79,0.49,5.85
5680,2013-06-06 18:00:00,3,0,1,18.72,0.51,5.17
5681,2013-06-06 19:00:00,3,0,1,17.63,0.56,4.99
5682,2013-06-06 20:00:00,3,0,1,16.82,0.53,4.43
5683,2013-06-06 21:00:00,3,0,1,15.66,0.6,3.74
5684,2013-06-06 22:00:00,2,0,1,14.08,0.65,3.93
5685,2013-06-06 23:00:00,2,0,1,12.69,0.69,4.01
5686,2013-06-07 00:00:00,1,0,1,11.7,0.74,3.71
5687,2013-06-07 01:00:00,1,0,1,10.76,0.76,3.58
5688,2013-06-07 02:00:00,1,0,1,10.55,0.77,3.41
5689,2013-06-07 03:00:00,1,0,1,10.5,0.77,3.24
5690,2013-06-07 04:00:00,1,0,1,10.02,0.8,3.52
5691,2013-06-07 05:00:00,1,0,1,10.55,0.78,3.77
5692,2013-06-07 06:00:00,1,0,1,10.17,0.86,4.39
5693,2013-06-07 07:00:00,2,0,1,11.03,0.84,4.55
5694,2013-06-07 08:00:00,2,0,1,13.3,0.72,4.9
5695,2013-06-07 09:00:00,2,0,1,15.64,0.63,5.36
5696,2013-06-07 10:00:00,2,0,1,17.3,0.59,5.18
5697,2013-06-07 11:00:00,2,0,1,17.82,0.56,4.53
5698,2013-06-07 12:00:00,2,0,1,18.73,0.54,4.17
5699,2013-06-07 13:00:00,2,0,1,18.65,0.54,3.87
5700,2013-06-07 14:00:00,2,0,1,18.71,0.53,4.7
5701,2013-06-07 15:00:00,2,0,1,18.76,0.57,5.18
5702,2013-06-07 16:00:00,3,0,1,19.64,0.53,5.43
5703,2013-06-07 17:00:00,3,0,1,19.17,0.54,5.73
5704,2013-06-07 18:00:00,3,0,1,18.14,0.55,5.09
5705,2013-06-07 19:00:00,3,0,1,17.0,0.57,4.69
5706,2013-06-07 20:00:00,3,0,1,15.89,0.61,4.47
5707,2013-06-07 21:00:00,3,0,1,14.64,0.65,4.03
5708,2013-06-07 22:00:00,2,0,1,13.51,0.68,3.74
5709,2013-06-07 23:00:00,2,0,1,11.66,0.75,4.09
5710,2013-06-08 00:00:00,1,1,1,10.63,0.79,4.05
5711,2013-06-08 01:00:00,1,1,1,7.99,0.83,3.99
5712,2013-06-08 02:00:00,1,1,1,7.29,0.85,4.34
5713,2013-06-08 03:00:00,1,1,1,6.88,0.85,4.19
5714,2013-06-08 04:00:00,1,1,1,7.3,0.82,4.51
5715,2013-06-08 05:00:00,1,1,1,7.49,0.82,4.47
5716,2013-06-08 06:00:00,1,1,1,10.38,0.78,5.54
5717,2013-06-08 07:00:00,2,1,1,10.84,0.78,6.0
5718,2013-06-08 08:00:00,2,1,1,11.66,0.74,5.76
5719,2013-06-08 09:00:00,2,1,1,13.47,0.68,6.05
5720,2013-06-08 10:00:00,2,1,1,14.09,0.63,6.15
5721,2013-06-08 11:00:00,2,1,1,15.15,0.6,5.85
5722,2013-06-08 12:00:00,2,1,1,15.86,0.57,5.89
5723,2013-06-08 13:00:00,2,1,1,16.29,0.56,6.1
5724,2013-06-08 14:00:00,2,1,1,16.7,0.54,6.14
5725,2013-06-08 15:00:00,2,1,1,17.06,0.55,6.49
5726,2013-06-08 16:00:00,3,1,1,16.61,0.55,6.3
5727,2013-06-08 17:00:00,3,1,1,16.04,0.57,6.46
5728,2013-06-08 18:00:00,3,1,1,14.96,0.62,5.69
5729,2013-06-08 19:00:00,3,1,1,13.88,0.64,5.64
5730,2013-06-08 20:00:00,3,1,1,12.84,0.68,5.57
5731,2013-06-08 21:00:00,3,1,1,12.31,0.71,5.66
5732,2013-06-08 22:00:00,2,1,1,12.16,0.74,5.87
5733,2013-06-08 23:00:00,2,1,1,11.37,0.75,5.15
5734,2013-06-09 00:00:00,1,1,1,11.24,0.76,5.05
5735,2013-06-09 01:00:00,1,1,1,11.21,0.76,4.52
5736,2013-06-09 02:00:00,1,1,1,10.78,0.8,4.74
5737,2013-06-09 03:00:00,1,1,1,10.73,0.78,4.99
5738,2013-06-09 04:00:00,1,1,1,10.29,0.78,5.04
5739,2013-06-09 05:00:00,1,1,1,10.72,0.76,4.86
5740,2013-06-09 06:00:00,1,1,1,10.76,0.76,4.99
5741,2013-06-09 07:00:00,2,1,1,10.89,0.76,5.13
5742,2013-06-09 08:00:00,2,1,1,10.91,0.78,5.19
5743,2013-06-09 09:00:00,2,1,1,11.36,0.76,5.1
5744,2013-06-09 10:00:00,2,1,1,11.96,0.75,5.1
5745,2013-06-09 11:00:00,2,1,1,12.44,0.73,5.3
5746,2013-06-09 12:00:00,2,1,1,12.81,0.71,5.32
5747,2013-06-09 13:00:00,2,1,1,13.42,0.69,5.07
5748,2013-06-09 14:00:00,2,1,1,13.67,0.66,4.59
5749,2013-06-09 15:00:00,2,1,1,13.74,0.66,4.49
5750,2013-06-09 16:00:00,3,1,1,14.17,0.62,4.62
5751,2013-06-09 17:00:00,3,1,1,14.11,0.63,4.34
5752,2013-06-09 18:00:00,3,1,1,13.59,0.65,4.14
5753,2013-06-09 19:00:00,3,1,1,13.46,0.65,3.65
5754,2013-06-09 20:00:00,3,1,1,12.97,0.66,3.25
5755,2013-06-09 21:00:00,3,1,1,12.67,0.66,2.99
5756,2013-06-09 22:00:00,2,1,1,12.19,0.68,2.63
5757,2013-06-09 23:00:00,2,1,1,11.77,0.66,2.89
5758,2013-06-10 00:00:00,1,0,1,11.23,0.68,2.66
5759,2013-06-10 01:00:00,1,0,1,10.83,0.69,2.37
5760,2013-06-10 02:00:00,1,0,1,10.77,0.71,2.23
5761,2013-06-10 03:00:00,1,0,1,10.66,0.72,1.72
5762,2013-06-10 04:00:00,1,0,1,10.62,0.72,1.62
5763,2013-06-10 05:00:00,1,0,1,10.61,0.73,1.6
5764,2013-06-10 06:00:00,1,0,1,10.69,0.72,1.72
5765,2013-06-10 07:00:00,2,0,1,10.81,0.71,2.1
5766,2013-06-10 08:00:00,2,0,1,10.89,0.72,1.93
5767,2013-06-10 09:00:00,2,0,1,11.44,0.7,1.56
5768,2013-06-10 10:00:00,2,0,1,11.97,0.67,1.34
5769,2013-06-10 11:00:00,2,0,1,12.43,0.64,1.83
5770,2013-06-10 12:00:00,2,0,1,12.71,0.63,1.75
5771,2013-06-10 13:00:00,2,0,1,13.51,0.65,2.28
5772,2013-06-10 14:00:00,2,0,1,13.73,0.64,2.34
5773,2013-06-10 15:00:00,2,0,1,14.29,0.61,2.54
5774,2013-06-10 16:00:00,3,0,1,14.56,0.6,2.43
5775,2013-06-10 17:00:00,3,0,1,14.5,0.62,2.36
5776,2013-06-10 18:00:00,3,0,1,14.02,0.64,2.51
5777,2013-06-10 19:00:00,3,0,1,13.43,0.66,2.48
5778,2013-06-10 20:00:00,3,0,1,12.8,0.69,1.77
5779,2013-06-10 21:00:00,3,0,1,12.11,0.72,2.05
5780,2013-06-10 22:00:00,2,0,1,11.84,0.72,1.84
5781,2013-06-10 23:00:00,2,0,1,11.02,0.76,1.88
5782,2013-06-11 00:00:00,1,0,1,8.89,0.83,1.89
5783,2013-06-11 01:00:00,1,0,1,8.21,0.85,2.02
5784,2013-06-11 02:00:00,1,0,1,6.87,0.9,2.21
5785,2013-06-11 03:00:00,1,0,1,8.22,0.84,2.4
5786,2013-06-11 04:00:00,1,0,1,8.46,0.83,2.46
5787,2013-06-11 05:00:00,1,0,1,10.34,0.84,2.23
5788,2013-06-11 06:00:00,1,0,1,11.06,0.82,2.33
5789,2013-06-11 07:00:00,2,0,1,12.11,0.8,2.64
5790,2013-06-11 08:00:00,2,0,1,13.31,0.84,3.36
5791,2013-06-11 09:00:00,2,0,1,15.27,0.79,3.31
5792,2013-06-11 10:00:00,2,0,1,15.87,0.79,4.18
5793,2013-06-11 11:00:00,2,0,1,16.02,0.79,4.36
5794,2013-06-11 12:00:00,2,0,1,16.51,0.82,4.91
5795,2013-06-11 13:00:00,2,0,1,16.44,0.83,5.18
5796,2013-06-11 14:00:00,2,0,1,16.44,0.85,4.85
5797,2013-06-11 15:00:00,2,0,1,16.88,0.83,4.6
5798,2013-06-11 16:00:00,3,0,1,16.96,0.83,4.72
5799,2013-06-11 17:00:00,3,0,1,16.56,0.88,4.77
5800,2013-06-11 18:00:00,3,0,1,16.9,0.83,4.73
5801,2013-06-11 19:00:00,3,0,1,16.44,0.84,4.56
5802,2013-06-11 20:00:00,3,0,1,15.79,0.85,4.36
5803,2013-06-11 21:00:00,3,0,1,15.09,0.85,3.48
5804,2013-06-11 22:00:00,2,0,1,14.59,0.83,3.26
5805,2013-06-11 23:00:00,2,0,1,14.16,0.85,2.77
5806,2013-06-12 00:00:00,1,0,1,14.21,0.88,2.67
5807,2013-06-12 01:00:00,1,0,1,14.73,0.88,3.96
5808,2013-06-12 02:00:00,1,0,1,15.27,0.88,4.31
5809,2013-06-12 03:00:00,1,0,1,15.21,0.91,5.02
5810,2013-06-12 04:00:00,1,0,1,14.8,0.92,5.43
5811,2013-06-12 05:00:00,1,0,1,15.17,0.86,6.1
5812,2013-06-12 06:00:00,1,0,1,14.72,0.88,6.37
5813,2013-06-12 07:00:00,2,0,1,14.72,0.84,6.82
5814,2013-06-12 08:00:00,2,0,1,15.2,0.83,6.56
5815,2013-06-12 09:00:00,2,0,1,15.78,0.77,7.02
5816,2013-06-12 10:00:00,2,0,1,16.4,0.74,7.16
5817,2013-06-12 11:00:00,2,0,1,16.56,0.75,7.3
5818,2013-06-12 12:00:00,2,0,1,16.32,0.77,6.45
5819,2013-06-12 13:00:00,2,0,1,16.28,0.8,6.67
5820,2013-06-12 14:00:00,2,0,1,15.99,0.85,6.3
5821,2013-06-12 15:00:00,2,0,1,16.43,0.86,6.44
5822,2013-06-12 16:00:00,3,0,1,16.54,0.89,6.55
5823,2013-06-12 17:00:00,3,0,1,17.01,0.88,7.02
5824,2013-06-12 18:00:00,3,0,1,16.9,0.89,7.3
5825,2013-06-12 19:00:00,3,0,1,16.04,0.93,6.98
5826,2013-06-12 20:00:00,3,0,1,15.93,0.91,6.8
5827,2013-06-12 21:00:00,3,0,1,15.76,0.91,7.11
5828,2013-06-12 22:00:00,2,0,1,15.33,0.9,6.32
5829,2013-06-12 23:00:00,2,0,1,14.82,0.9,6.78
5830,2013-06-13 00:00:00,1,0,1,14.27,0.83,7.24
5831,2013-06-13 01:00:00,1,0,1,14.07,0.81,6.06
5832,2013-06-13 02:00:00,1,0,1,13.65,0.83,6.31
5833,2013-06-13 03:00:00,1,0,1,13.65,0.81,6.81
5834,2013-06-13 04:00:00,1,0,1,13.63,0.78,7.73
5835,2013-06-13 05:00:00,1,0,1,13.46,0.77,7.09
5836,2013-06-13 06:00:00,1,0,1,13.07,0.82,7.11
5837,2013-06-13 07:00:00,2,0,1,13.03,0.87,7.32
5838,2013-06-13 08:00:00,2,0,1,13.59,0.85,6.92
5839,2013-06-13 09:00:00,2,0,1,13.74,0.85,6.75
5840,2013-06-13 10:00:00,2,0,1,14.54,0.84,6.5
5841,2013-06-13 11:00:00,2,0,1,14.68,0.8,7.38
5842,2013-06-13 12:00:00,2,0,1,14.76,0.79,7.69
5843,2013-06-13 13:00:00,2,0,1,15.47,0.75,8.11
5844,2013-06-13 14:00:00,2,0,1,15.52,0.76,8.28
5845,2013-06-13 15:00:00,2,0,1,17.59,0.62,9.47
5846,2013-06-13 16:00:00,3,0,1,16.51,0.65,9.56
5847,2013-06-13 17:00:00,3,0,1,16.26,0.62,8.04
5848,2013-06-13 18:00:00,3,0,1,15.75,0.61,7.67
5849,2013-06-13 19:00:00,3,0,1,15.17,0.62,6.84
5850,2013-06-13 20:00:00,3,0,1,14.77,0.62,5.64
5851,2013-06-13 21:00:00,3,0,1,13.93,0.63,5.24
5852,2013-06-13 22:00:00,2,0,1,12.96,0.68,5.6
5853,2013-06-13 23:00:00,2,0,1,12.32,0.74,4.93
5854,2013-06-14 00:00:00,1,0,1,11.39,0.78,3.77
5855,2013-06-14 01:00:00,1,0,1,10.79,0.8,3.78
5856,2013-06-14 02:00:00,1,0,1,10.09,0.82,3.07
5857,2013-06-14 03:00:00,1,0,1,7.94,0.84,3.16
5858,2013-06-14 04:00:00,1,0,1,7.72,0.87,2.62
5859,2013-06-14 05:00:00,1,0,1,8.33,0.87,3.06
5860,2013-06-14 06:00:00,1,0,1,11.4,0.82,3.47
5861,2013-06-14 07:00:00,2,0,1,12.51,0.81,3.72
5862,2013-06-14 08:00:00,2,0,1,13.3,0.8,5.12
5863,2013-06-14 09:00:00,2,0,1,14.52,0.76,4.81
5864,2013-06-14 10:00:00,2,0,1,14.75,0.73,5.36
5865,2013-06-14 11:00:00,2,0,1,15.84,0.69,5.0
5866,2013-06-14 12:00:00,2,0,1,16.53,0.62,5.43
5867,2013-06-14 13:00:00,2,0,1,17.53,0.56,6.09
5868,2013-06-14 14:00:00,2,0,1,17.99,0.5,6.07
5869,2013-06-14 15:00:00,2,0,1,18.45,0.45,6.45
5870,2013-06-14 16:00:00,3,0,1,18.81,0.43,6.25
5871,2013-06-14 17:00:00,3,0,1,17.46,0.45,6.25
5872,2013-06-14 18:00:00,3,0,1,16.52,0.56,4.82
5873,2013-06-14 19:00:00,3,0,1,16.16,0.61,3.67
5874,2013-06-14 20:00:00,3,0,1,15.64,0.64,3.14
5875,2013-06-14 21:00:00,3,0,1,15.06,0.67,3.28
5876,2013-06-14 22:00:00,2,0,1,14.89,0.69,3.57
5877,2013-06-14 23:00:00,2,0,1,14.42,0.69,3.88
5878,2013-06-15 00:00:00,1,1,1,14.52,0.69,4.08
5879,2013-06-15 01:00:00,1,1,1,14.49,0.7,5.13
5880,2013-06-15 02:00:00,1,1,1,13.77,0.81,5.53
5881,2013-06-15 03:00:00,1,1,1,12.6,0.94,5.32
5882,2013-06-15 04:00:00,1,1,1,11.88,0.89,5.48
5883,2013-06-15 05:00:00,1,1,1,11.01,0.86,5.38
5884,2013-06-15 06:00:00,1,1,1,11.61,0.84,6.42
5885,2013-06-15 07:00:00,2,1,1,12.51,0.79,7.2
5886,2013-06-15 08:00:00,2,1,1,13.99,0.7,8.47
5887,2013-06-15 09:00:00,2,1,1,14.43,0.58,8.57
5888,2013-06-15 10:00:00,2,1,1,15.42,0.53,7.94
5889,2013-06-15 11:00:00,2,1,1,16.27,0.54,8.06
5890,2013-06-15 12:00:00,2,1,1,15.66,0.57,5.58
5891,2013-06-15 13:00:00,2,1,1,13.86,0.76,7.11
5892,2013-06-15 14:00:00,2,1,1,13.48,0.8,7.98
5893,2013-06-15 15:00:00,2,1,1,14.59,0.73,7.71
5894,2013-06-15 16:00:00,3,1,1,14.17,0.81,7.2
5895,2013-06-15 17:00:00,3,1,1,14.68,0.78,6.99
5896,2013-06-15 18:00:00,3,1,1,15.31,0.7,6.84
5897,2013-06-15 19:00:00,3,1,1,14.73,0.71,6.49
5898,2013-06-15 20:00:00,3,1,1,14.03,0.75,5.6
5899,2013-06-15 21:00:00,3,1,1,13.38,0.76,5.06
5900,2013-06-15 22:00:00,2,1,1,12.9,0.78,5.08
5901,2013-06-15 23:00:00,2,1,1,12.39,0.81,4.73
5902,2013-06-16 00:00:00,1,1,1,12.02,0.83,4.84
5903,2013-06-16 01:00:00,1,1,1,11.61,0.85,4.65
5904,2013-06-16 02:00:00,1,1,1,11.94,0.82,4.67
5905,2013-06-16 03:00:00,1,1,1,11.54,0.82,3.8
5906,2013-06-16 04:00:00,1,1,1,11.46,0.83,3.77
5907,2013-06-16 05:00:00,1,1,1,11.57,0.83,3.46
5908,2013-06-16 06:00:00,1,1,1,12.17,0.81,4.11
5909,2013-06-16 07:00:00,2,1,1,12.76,0.8,4.42
5910,2013-06-16 08:00:00,2,1,1,14.28,0.74,4.49
5911,2013-06-16 09:00:00,2,1,1,14.82,0.71,4.35
5912,2013-06-16 10:00:00,2,1,1,15.36,0.62,4.84
5913,2013-06-16 11:00:00,2,1,1,15.38,0.61,4.39
5914,2013-06-16 12:00:00,2,1,1,15.74,0.61,3.98
5915,2013-06-16 13:00:00,2,1,1,14.8,0.71,3.75
5916,2013-06-16 14:00:00,2,1,1,15.48,0.63,3.34
5917,2013-06-16 15:00:00,2,1,1,16.43,0.58,3.06
5918,2013-06-16 16:00:00,3,1,1,17.02,0.57,2.82
5919,2013-06-16 17:00:00,3,1,1,17.34,0.53,2.16
5920,2013-06-16 18:00:00,3,1,1,16.64,0.6,2.23
5921,2013-06-16 19:00:00,3,1,1,16.31,0.6,1.96
5922,2013-06-16 20:00:00,3,1,1,15.64,0.63,1.42
5923,2013-06-16 21:00:00,3,1,1,14.13,0.67,1.39
5924,2013-06-16 22:00:00,2,1,1,13.53,0.72,1.89
5925,2013-06-16 23:00:00,2,1,1,13.76,0.75,1.96
5926,2013-06-17 00:00:00,1,0,1,13.73,0.79,2.27
5927,2013-06-17 01:00:00,1,0,1,13.23,0.78,2.66
5928,2013-06-17 02:00:00,1,0,1,13.19,0.79,3.16
5929,2013-06-17 03:00:00,1,0,1,13.27,0.77,3.01
5930,2013-06-17 04:00:00,1,0,1,12.87,0.79,2.87
5931,2013-06-17 05:00:00,1,0,1,12.87,0.83,3.25
5932,2013-06-17 06:00:00,1,0,1,13.12,0.8,3.57
5933,2013-06-17 07:00:00,2,0,1,13.84,0.78,4.02
5934,2013-06-17 08:00:00,2,0,1,14.89,0.75,4.75
5935,2013-06-17 09:00:00,2,0,1,16.5,0.64,4.84
5936,2013-06-17 10:00:00,2,0,1,17.31,0.62,5.36
5937,2013-06-17 11:00:00,2,0,1,17.54,0.61,5.7
5938,2013-06-17 12:00:00,2,0,1,18.99,0.57,6.5
5939,2013-06-17 13:00:00,2,0,1,19.15,0.52,6.18
5940,2013-06-17 14:00:00,2,0,1,20.12,0.5,5.93
5941,2013-06-17 15:00:00,2,0,1,20.4,0.49,6.41
5942,2013-06-17 16:00:00,3,0,1,19.53,0.51,6.71
5943,2013-06-17 17:00:00,3,0,1,19.76,0.49,5.79
5944,2013-06-17 18:00:00,3,0,1,18.69,0.54,5.82
5945,2013-06-17 19:00:00,3,0,1,17.82,0.57,5.52
5946,2013-06-17 20:00:00,3,0,1,17.22,0.58,5.66
5947,2013-06-17 21:00:00,3,0,1,16.27,0.64,4.96
5948,2013-06-17 22:00:00,2,0,1,16.11,0.68,4.91
5949,2013-06-17 23:00:00,2,0,1,15.55,0.71,4.26
5950,2013-06-18 00:00:00,1,0,1,15.44,0.72,4.29
5951,2013-06-18 01:00:00,1,0,1,14.57,0.77,3.92
5952,2013-06-18 02:00:00,1,0,1,14.42,0.78,3.64
5953,2013-06-18 03:00:00,1,0,1,13.49,0.82,3.32
5954,2013-06-18 04:00:00,1,0,1,13.33,0.83,2.69
5955,2013-06-18 05:00:00,1,0,1,13.42,0.85,2.79
5956,2013-06-18 06:00:00,1,0,1,13.77,0.84,2.7
5957,2013-06-18 07:00:00,2,0,1,14.6,0.83,2.25
5958,2013-06-18 08:00:00,2,0,1,16.05,0.79,2.21
5959,2013-06-18 09:00:00,2,0,1,17.52,0.75,1.77
5960,2013-06-18 10:00:00,2,0,1,18.37,0.73,0.74
5961,2013-06-18 11:00:00,2,0,1,19.28,0.72,0.95
5962,2013-06-18 12:00:00,2,0,1,18.66,0.78,1.25
5963,2013-06-18 13:00:00,2,0,1,19.99,0.76,1.78
5964,2013-06-18 14:00:00,2,0,1,19.41,0.78,1.73
5965,2013-06-18 15:00:00,2,0,1,20.37,0.75,2.83
5966,2013-06-18 16:00:00,3,0,1,20.12,0.74,2.95
5967,2013-06-18 17:00:00,3,0,1,19.79,0.73,1.78
5968,2013-06-18 18:00:00,3,0,1,20.23,0.73,1.91
5969,2013-06-18 19:00:00,3,0,1,19.22,0.78,1.93
5970,2013-06-18 20:00:00,3,0,1,18.54,0.81,1.9
5971,2013-06-18 21:00:00,3,0,1,17.39,0.85,1.51
5972,2013-06-18 22:00:00,2,0,1,16.51,0.9,0.83
5973,2013-06-18 23:00:00,2,0,1,15.83,0.9,1.12
5974,2013-06-19 00:00:00,1,0,1,16.02,0.92,0.93
5975,2013-06-19 01:00:00,1,0,1,15.94,0.93,0.93
5976,2013-06-19 02:00:00,1,0,1,15.86,0.93,1.07
5977,2013-06-19 03:00:00,1,0,1,16.15,0.91,0.98
5978,2013-06-19 04:00:00,1,0,1,15.97,0.92,0.97
5979,2013-06-19 05:00:00,1,0,1,16.36,0.91,1.33
5980,2013-06-19 06:00:00,1,0,1,16.2,0.93,1.1
5981,2013-06-19 07:00:00,2,0,1,17.76,0.92,0.71
5982,2013-06-19 08:00:00,2,0,1,18.93,0.86,1.72
5983,2013-06-19 09:00:00,2,0,1,20.79,0.77,1.37
5984,2013-06-19 10:00:00,2,0,1,20.98,0.74,2.23
5985,2013-06-19 11:00:00,2,0,1,22.01,0.67,1.54
5986,2013-06-19 12:00:00,2,0,1,23.71,0.62,1.27
5987,2013-06-19 13:00:00,2,0,1,24.77,0.57,1.88
5988,2013-06-19 14:00:00,2,0,1,25.56,0.52,2.11
5989,2013-06-19 15:00:00,2,0,1,24.99,0.52,1.94
5990,2013-06-19 16:00:00,3,0,1,24.21,0.56,2.35
5991,2013-06-19 17:00:00,3,0,1,23.98,0.56,2.85
5992,2013-06-19 18:00:00,3,0,1,23.27,0.61,2.52
5993,2013-06-19 19:00:00,3,0,1,22.54,0.64,2.53
5994,2013-06-19 20:00:00,3,0,1,21.46,0.69,3.6
5995,2013-06-19 21:00:00,3,0,1,19.62,0.75,3.93
5996,2013-06-19 22:00:00,2,0,1,18.52,0.8,3.98
5997,2013-06-19 23:00:00,2,0,1,17.97,0.85,2.95
5998,2013-06-20 00:00:00,1,0,1,17.91,0.85,2.9
5999,2013-06-20 01:00:00,1,0,1,17.32,0.86,2.99
6000,2013-06-20 02:00:00,1,0,1,16.86,0.86,2.74
6001,2013-06-20 03:00:00,1,0,1,16.39,0.88,3.04
6002,2013-06-20 04:00:00,1,0,1,16.29,0.87,3.23
6003,2013-06-20 05:00:00,1,0,1,16.22,0.86,3.4
6004,2013-06-20 06:00:00,1,0,1,16.3,0.83,3.95
6005,2013-06-20 07:00:00,2,0,1,17.04,0.8,3.63
6006,2013-06-20 08:00:00,2,0,1,18.01,0.77,3.71
6007,2013-06-20 09:00:00,2,0,1,18.14,0.79,3.27
6008,2013-06-20 10:00:00,2,0,1,18.96,0.77,3.07
6009,2013-06-20 11:00:00,2,0,1,19.61,0.75,2.91
6010,2013-06-20 12:00:00,2,0,1,18.03,0.85,1.88
6011,2013-06-20 13:00:00,2,0,1,18.49,0.81,1.25
6012,2013-06-20 14:00:00,2,0,1,18.63,0.84,1.22
6013,2013-06-20 15:00:00,2,0,1,19.22,0.81,2.01
6014,2013-06-20 16:00:00,3,0,1,19.63,0.8,2.39
6015,2013-06-20 17:00:00,3,0,1,20.03,0.78,2.11
6016,2013-06-20 18:00:00,3,0,1,20.2,0.74,2.96
6017,2013-06-20 19:00:00,3,0,1,19.33,0.73,3.1
6018,2013-06-20 20:00:00,3,0,1,17.99,0.75,2.32
6019,2013-06-20 21:00:00,3,0,1,17.63,0.77,2.35
6020,2013-06-20 22:00:00,2,0,1,16.61,0.83,2.08
6021,2013-06-20 23:00:00,2,0,1,15.95,0.86,2.3
6022,2013-06-21 00:00:00,1,0,1,15.55,0.83,2.7
6023,2013-06-21 01:00:00,1,0,1,15.09,0.86,2.02
6024,2013-06-21 02:00:00,1,0,1,14.67,0.88,2.83
6025,2013-06-21 03:00:00,1,0,1,14.59,0.86,3.31
6026,2013-06-21 04:00:00,1,0,1,14.11,0.89,3.53
6027,2013-06-21 05:00:00,1,0,1,14.22,0.91,3.17
6028,2013-06-21 06:00:00,1,0,1,14.26,0.9,3.32
6029,2013-06-21 07:00:00,2,0,1,14.79,0.9,3.27
6030,2013-06-21 08:00:00,2,0,1,15.36,0.88,3.31
6031,2013-06-21 09:00:00,2,0,1,16.11,0.84,3.83
6032,2013-06-21 10:00:00,2,0,1,16.12,0.86,3.8
6033,2013-06-21 11:00:00,2,0,1,16.76,0.86,4.22
6034,2013-06-21 12:00:00,2,0,1,17.71,0.81,4.05
6035,2013-06-21 13:00:00,2,0,1,19.43,0.72,4.25
6036,2013-06-21 14:00:00,2,0,1,19.52,0.72,4.45
6037,2013-06-21 15:00:00,2,0,1,20.38,0.67,3.63
6038,2013-06-21 16:00:00,3,0,1,19.34,0.74,3.28
6039,2013-06-21 17:00:00,3,0,1,19.7,0.71,4.68
6040,2013-06-21 18:00:00,3,0,1,20.0,0.7,4.36
6041,2013-06-21 19:00:00,3,0,1,19.02,0.72,4.82
6042,2013-06-21 20:00:00,3,0,1,18.19,0.76,4.29
6043,2013-06-21 21:00:00,3,0,1,17.56,0.8,3.81
6044,2013-06-21 22:00:00,2,0,1,16.58,0.82,4.26
6045,2013-06-21 23:00:00,2,0,1,15.87,0.83,4.13
6046,2013-06-22 00:00:00,1,1,1,14.42,0.84,4.61
6047,2013-06-22 01:00:00,1,1,1,13.56,0.82,5.25
6048,2013-06-22 02:00:00,1,1,1,13.03,0.81,6.18
6049,2013-06-22 03:00:00,1,1,1,12.96,0.8,5.94
6050,2013-06-22 04:00:00,1,1,1,12.09,0.9,6.02
6051,2013-06-22 05:00:00,1,1,1,12.01,0.93,6.3
6052,2013-06-22 06:00:00,1,1,1,12.09,0.96,6.54
